table_schema,table_name,column_name,ordinal_position,data_type,character_maximum_length,is_nullable,column_default,is_identity
pg_catalog,pg_stat_database_conflicts,confl_snapshot,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_database_conflicts,confl_bufferpin,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_database_conflicts,confl_deadlock,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_database_conflicts,confl_active_logicalslot,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_gssapi,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_gssapi,gss_authenticated,2,boolean,null,YES,null,NO
pg_catalog,pg_stat_gssapi,principal,3,text,null,YES,null,NO
pg_catalog,pg_stat_gssapi,encrypted,4,boolean,null,YES,null,NO
pg_catalog,pg_stat_gssapi,credentials_delegated,5,boolean,null,YES,null,NO
pg_catalog,pg_stat_io,backend_type,1,text,null,YES,null,NO
pg_catalog,pg_stat_io,object,2,text,null,YES,null,NO
pg_catalog,pg_stat_io,context,3,text,null,YES,null,NO
pg_catalog,pg_stat_io,reads,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,read_time,5,double precision,null,YES,null,NO
pg_catalog,pg_stat_io,writes,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,write_time,7,double precision,null,YES,null,NO
pg_catalog,pg_stat_io,writebacks,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,writeback_time,9,double precision,null,YES,null,NO
pg_catalog,pg_stat_io,extends,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,extend_time,11,double precision,null,YES,null,NO
pg_catalog,pg_stat_io,op_bytes,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,hits,13,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,evictions,14,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,reuses,15,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,fsyncs,16,bigint,null,YES,null,NO
pg_catalog,pg_stat_io,fsync_time,17,double precision,null,YES,null,NO
pg_catalog,pg_stat_io,stats_reset,18,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,datid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,datname,3,name,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,relid,4,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,phase,5,text,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,sample_blks_total,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,sample_blks_scanned,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,ext_stats_total,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,ext_stats_computed,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,child_tables_total,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,child_tables_done,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_analyze,current_child_table_relid,12,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_basebackup,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_progress_basebackup,phase,2,text,null,YES,null,NO
pg_catalog,pg_stat_progress_basebackup,backup_total,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_basebackup,backup_streamed,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_basebackup,tablespaces_total,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_basebackup,tablespaces_streamed,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,datid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,datname,3,name,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,relid,4,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,command,5,text,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,phase,6,text,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,cluster_index_relid,7,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,heap_tuples_scanned,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,heap_tuples_written,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,heap_blks_total,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,heap_blks_scanned,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_cluster,index_rebuild_count,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,datid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,datname,3,name,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,relid,4,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,command,5,text,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,type,6,text,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,bytes_processed,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,bytes_total,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,tuples_processed,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,tuples_excluded,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_copy,tuples_skipped,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,datid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,datname,3,name,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,relid,4,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,index_relid,5,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,command,6,text,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,phase,7,text,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,lockers_total,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,lockers_done,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,current_locker_pid,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,blocks_total,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,blocks_done,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,tuples_total,13,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,tuples_done,14,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,partitions_total,15,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_create_index,partitions_done,16,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,datid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,datname,3,name,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,relid,4,oid,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,phase,5,text,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,heap_blks_total,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,heap_blks_scanned,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,heap_blks_vacuumed,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,index_vacuum_count,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,max_dead_tuple_bytes,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,dead_tuple_bytes,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,num_dead_item_ids,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,indexes_total,13,bigint,null,YES,null,NO
pg_catalog,pg_stat_progress_vacuum,indexes_processed,14,bigint,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,stats_reset,1,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,prefetch,2,bigint,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,hit,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,skip_init,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,skip_new,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,skip_fpw,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,skip_rep,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,wal_distance,8,integer,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,block_distance,9,integer,null,YES,null,NO
pg_catalog,pg_stat_recovery_prefetch,io_depth,10,integer,null,YES,null,NO
pg_catalog,pg_stat_replication,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_replication,usesysid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_replication,usename,3,name,null,YES,null,NO
pg_catalog,pg_stat_replication,application_name,4,text,null,YES,null,NO
pg_catalog,pg_stat_replication,client_addr,5,inet,null,YES,null,NO
pg_catalog,pg_stat_replication,client_hostname,6,text,null,YES,null,NO
pg_catalog,pg_stat_replication,client_port,7,integer,null,YES,null,NO
pg_catalog,pg_stat_replication,backend_start,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_replication,backend_xmin,9,xid,null,YES,null,NO
pg_catalog,pg_stat_replication,state,10,text,null,YES,null,NO
pg_catalog,pg_stat_replication,sent_lsn,11,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_replication,write_lsn,12,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_replication,flush_lsn,13,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_replication,replay_lsn,14,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_replication,write_lag,15,interval,null,YES,null,NO
pg_catalog,pg_stat_replication,flush_lag,16,interval,null,YES,null,NO
pg_catalog,pg_stat_replication,replay_lag,17,interval,null,YES,null,NO
pg_catalog,pg_stat_replication,sync_priority,18,integer,null,YES,null,NO
pg_catalog,pg_stat_replication,sync_state,19,text,null,YES,null,NO
pg_catalog,pg_stat_replication,reply_time,20,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,slot_name,1,text,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,spill_txns,2,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,spill_count,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,spill_bytes,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,stream_txns,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,stream_count,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,stream_bytes,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,total_txns,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,total_bytes,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_replication_slots,stats_reset,10,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_slru,name,1,text,null,YES,null,NO
pg_catalog,pg_stat_slru,blks_zeroed,2,bigint,null,YES,null,NO
pg_catalog,pg_stat_slru,blks_hit,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_slru,blks_read,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_slru,blks_written,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_slru,blks_exists,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_slru,flushes,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_slru,truncates,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_slru,stats_reset,9,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_ssl,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_ssl,ssl,2,boolean,null,YES,null,NO
pg_catalog,pg_stat_ssl,version,3,text,null,YES,null,NO
pg_catalog,pg_stat_ssl,cipher,4,text,null,YES,null,NO
pg_catalog,pg_stat_ssl,bits,5,integer,null,YES,null,NO
pg_catalog,pg_stat_ssl,client_dn,6,text,null,YES,null,NO
pg_catalog,pg_stat_ssl,client_serial,7,numeric,null,YES,null,NO
pg_catalog,pg_stat_ssl,issuer_dn,8,text,null,YES,null,NO
pg_catalog,pg_stat_subscription,subid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_subscription,subname,2,name,null,YES,null,NO
pg_catalog,pg_stat_subscription,worker_type,3,text,null,YES,null,NO
pg_catalog,pg_stat_subscription,pid,4,integer,null,YES,null,NO
pg_catalog,pg_stat_subscription,leader_pid,5,integer,null,YES,null,NO
pg_catalog,pg_stat_subscription,relid,6,oid,null,YES,null,NO
pg_catalog,pg_stat_subscription,received_lsn,7,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_subscription,last_msg_send_time,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_subscription,last_msg_receipt_time,9,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_subscription,latest_end_lsn,10,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_subscription,latest_end_time,11,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_subscription_stats,subid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_subscription_stats,subname,2,name,null,YES,null,NO
pg_catalog,pg_stat_subscription_stats,apply_error_count,3,bigint,null,YES,null,NO
pg_catalog,pg_stat_subscription_stats,sync_error_count,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_subscription_stats,stats_reset,5,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,indexrelid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,schemaname,3,name,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,relname,4,name,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,indexrelname,5,name,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,idx_scan,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,last_idx_scan,7,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,idx_tup_read,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_indexes,idx_tup_fetch,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,seq_scan,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,last_seq_scan,5,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,seq_tup_read,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,idx_scan,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,last_idx_scan,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,idx_tup_fetch,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_tup_ins,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_tup_upd,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_tup_del,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_tup_hot_upd,13,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_tup_newpage_upd,14,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_live_tup,15,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_dead_tup,16,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_mod_since_analyze,17,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,n_ins_since_vacuum,18,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,last_vacuum,19,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,last_autovacuum,20,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,last_analyze,21,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,last_autoanalyze,22,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,vacuum_count,23,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,autovacuum_count,24,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,analyze_count,25,bigint,null,YES,null,NO
pg_catalog,pg_stat_sys_tables,autoanalyze_count,26,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_functions,funcid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_user_functions,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_user_functions,funcname,3,name,null,YES,null,NO
pg_catalog,pg_stat_user_functions,calls,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_functions,total_time,5,double precision,null,YES,null,NO
pg_catalog,pg_stat_user_functions,self_time,6,double precision,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,indexrelid,2,oid,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,schemaname,3,name,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,relname,4,name,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,indexrelname,5,name,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,idx_scan,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,last_idx_scan,7,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,idx_tup_read,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_indexes,idx_tup_fetch,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_user_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_user_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_stat_user_tables,seq_scan,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,last_seq_scan,5,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_user_tables,seq_tup_read,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,idx_scan,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,last_idx_scan,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_user_tables,idx_tup_fetch,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_tup_ins,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_tup_upd,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_tup_del,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_tup_hot_upd,13,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_tup_newpage_upd,14,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_live_tup,15,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_dead_tup,16,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_mod_since_analyze,17,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,n_ins_since_vacuum,18,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,last_vacuum,19,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_user_tables,last_autovacuum,20,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_user_tables,last_analyze,21,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_user_tables,last_autoanalyze,22,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_user_tables,vacuum_count,23,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,autovacuum_count,24,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,analyze_count,25,bigint,null,YES,null,NO
pg_catalog,pg_stat_user_tables,autoanalyze_count,26,bigint,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_records,1,bigint,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_fpi,2,bigint,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_bytes,3,numeric,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_buffers_full,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_write,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_sync,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_write_time,7,double precision,null,YES,null,NO
pg_catalog,pg_stat_wal,wal_sync_time,8,double precision,null,YES,null,NO
pg_catalog,pg_stat_wal,stats_reset,9,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,pid,1,integer,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,status,2,text,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,receive_start_lsn,3,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,receive_start_tli,4,integer,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,written_lsn,5,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,flushed_lsn,6,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,received_tli,7,integer,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,last_msg_send_time,8,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,last_msg_receipt_time,9,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,latest_end_lsn,10,pg_lsn,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,latest_end_time,11,timestamp with time zone,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,slot_name,12,text,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,sender_host,13,text,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,sender_port,14,integer,null,YES,null,NO
pg_catalog,pg_stat_wal_receiver,conninfo,15,text,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,seq_scan,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,seq_tup_read,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,idx_scan,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,idx_tup_fetch,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,n_tup_ins,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,n_tup_upd,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,n_tup_del,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,n_tup_hot_upd,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_all_tables,n_tup_newpage_upd,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,seq_scan,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,seq_tup_read,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,idx_scan,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,idx_tup_fetch,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,n_tup_ins,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,n_tup_upd,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,n_tup_del,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,n_tup_hot_upd,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_sys_tables,n_tup_newpage_upd,12,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_functions,funcid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_xact_user_functions,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_xact_user_functions,funcname,3,name,null,YES,null,NO
pg_catalog,pg_stat_xact_user_functions,calls,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_functions,total_time,5,double precision,null,YES,null,NO
pg_catalog,pg_stat_xact_user_functions,self_time,6,double precision,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,seq_scan,4,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,seq_tup_read,5,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,idx_scan,6,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,idx_tup_fetch,7,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,n_tup_ins,8,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,n_tup_upd,9,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,n_tup_del,10,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,n_tup_hot_upd,11,bigint,null,YES,null,NO
pg_catalog,pg_stat_xact_user_tables,n_tup_newpage_upd,12,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_indexes,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_all_indexes,indexrelid,2,oid,null,YES,null,NO
pg_catalog,pg_statio_all_indexes,schemaname,3,name,null,YES,null,NO
pg_catalog,pg_statio_all_indexes,relname,4,name,null,YES,null,NO
pg_catalog,pg_statio_all_indexes,indexrelname,5,name,null,YES,null,NO
pg_catalog,pg_statio_all_indexes,idx_blks_read,6,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_indexes,idx_blks_hit,7,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_sequences,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_all_sequences,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_statio_all_sequences,relname,3,name,null,YES,null,NO
pg_catalog,pg_statio_all_sequences,blks_read,4,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_sequences,blks_hit,5,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_all_tables,schemaname,2,name,null,YES,null,NO
pg_catalog,pg_statio_all_tables,relname,3,name,null,YES,null,NO
pg_catalog,pg_statio_all_tables,heap_blks_read,4,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,heap_blks_hit,5,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,idx_blks_read,6,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,idx_blks_hit,7,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,toast_blks_read,8,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,toast_blks_hit,9,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,tidx_blks_read,10,bigint,null,YES,null,NO
pg_catalog,pg_statio_all_tables,tidx_blks_hit,11,bigint,null,YES,null,NO
pg_catalog,pg_statio_sys_indexes,relid,1,oid,null,YES,null,NO
pg_catalog,pg_statio_sys_indexes,indexrelid,2,oid,null,YES,null,NO
pg_catalog,pg_statio_sys_indexes,schemaname,3,name,null,YES,null,NO
pg_catalog,pg_statio_sys_indexes,relname,4,name,null,YES,null,NO
